track_id,track_key,split
10397,G#:minor,training
10404,F:minor,training
10405,A#:major,training
10408,C#:minor,training
10410,D:minor,validation
10411,E:minor,training
10415,E:minor,training
10416,A#:minor,validation
10417,F:minor,training
10422,F:minor,training
10430,F:minor,validation
10432,A:minor,training
10435,F:minor,training
10438,C:minor,validation
10440,D:major,training
10444,C:major,training
10451,A#:minor,training
10459,F:major,validation
10461,C:minor,training
10466,B:major,training
10469,C#:minor,training
10470,G#:minor,training
10476,B:major,training
10479,E:major,training
10480,F:minor,training
10484,A:minor,training
10490,F#:major,training
10491,D:minor,training
10492,D:minor,training
10496,F:minor,training
10500,G:minor,training
10504,A#:minor,training
10507,B:minor,training
10508,A#:minor,training
10510,C:minor,training
10518,C:major,validation
10520,F:minor,training
10526,A:minor,training
10527,F#:major,training
10529,G:major,training
10531,C:major,training
10535,F:minor,training
10540,E:minor,training
10541,C:minor,training
10542,C#:minor,training
10544,D:major,training
10552,A:minor,validation
10561,A#:major,training
10562,B:minor,training
10564,C#:minor,training
10566,A:minor,validation
10567,A:major,training
10571,C#:major,training
10572,A#:major,training
10574,E:minor,training
10577,D#:minor,training
10584,C#:minor,training
10585,G#:minor,validation
10587,A#:minor,training
10597,C#:minor,validation
10602,F:minor,validation
10607,C:minor,training
10608,D:major,training
10611,F#:minor,training
10614,C#:minor,training
10617,A#:minor,training
10619,D:major,validation
10620,E:minor,training
10622,G#:minor,training
10625,E:minor,training
10634,C#:minor,training
10640,C#:major,training
10642,C#:minor,training
10644,D:minor,training
10648,G#:minor,training
10652,D:minor,training
10655,G:minor,validation
10661,D:minor,training
10662,F#:major,training
10665,D#:minor,validation
10666,G:minor,training
10672,A#:major,training
10674,G#:major,training
10675,G#:major,training
10676,G#:minor,training
10679,E:major,training
10680,G#:major,training
10689,A:minor,training
10691,G#:major,training
10694,C#:major,training
10696,C:minor,training
10700,A#:minor,training
10705,C:minor,training
10706,F#:major,training
10721,F:minor,training
10725,F:major,training
10733,F:major,training
10739,C:minor,training
10740,A#:major,training
10741,F:minor,training
10745,F:minor,validation
10749,A#:major,training
10751,F:minor,training
10754,F:major,training
10758,A#:minor,training
10763,G:minor,training
10764,C#:minor,training
10766,G:minor,training
10767,E:minor,training
10775,D:major,training
10776,C:minor,training
10777,C:minor,training
10778,C:minor,training
10780,F:minor,training
10790,C#:major,training
10793,E:minor,training
10795,C#:minor,training
10796,G:minor,training
10802,C:minor,training
10805,C#:minor,training
10808,D#:minor,training
10812,F:minor,training
10813,B:minor,training
10817,D#:minor,training
10826,D#:minor,training
10833,G#:minor,training
10835,C:minor,training
10841,D:major,training
10842,A:minor,validation
10843,D#:minor,training
10844,E:minor,training
10845,C#:minor,training
10850,C:major,training
10851,F:minor,training
10854,D:minor,training
10856,D:major,training
10857,G#:major,training
10859,A:minor,validation
10860,C#:minor,training
10863,E:minor,training
10867,B:minor,validation
10869,G:minor,training
10871,D:major,training
10877,A:minor,training
10886,E:minor,training
10889,E:minor,training
10891,F#:major,validation
10894,E:major,training
10898,G:major,training
10903,G:minor,training
10904,F#:minor,training
10907,F:minor,training
10910,G:minor,training
10911,F#:minor,training
10918,D:minor,training
10919,G#:major,training
10920,F:major,training
10922,D:minor,training
10926,F#:minor,training
10927,D:minor,training
10929,D#:major,training
10934,F:minor,training
10941,C:minor,training
10947,F:major,training
10949,D#:minor,training
10950,A#:minor,training
10959,C:minor,training
10960,C:minor,validation
10964,F:minor,training
10965,D#:minor,training
10966,G#:major,training
10970,G:minor,validation
10971,B:major,training
10972,B:major,training
10974,C:minor,training
10982,F:minor,validation
10983,F:minor,validation
10984,E:minor,training
10986,F#:minor,training
10990,F:major,training
10991,F#:minor,validation
10996,C:minor,training
11000,C:major,training
11001,G#:minor,training
11017,G#:minor,training
11024,C#:minor,training
11029,G:minor,training
11038,A:minor,training
11041,C:minor,training
11043,B:minor,training
11044,E:minor,training
11049,D:minor,validation
11053,A:minor,training
11060,G#:major,training
11061,D:major,training
11073,F:major,training
11076,A#:minor,training
11077,D#:minor,training
11079,A:major,validation
11080,A:major,validation
11081,E:minor,training
11083,E:minor,validation
11087,F:major,training
11105,A:minor,training
11106,A:minor,training
11112,F#:minor,training
11115,A#:minor,training
11119,G#:minor,training
11131,E:minor,training
11133,C:minor,training
11134,D:minor,training
11135,C:minor,training
11137,E:minor,training
11139,C:minor,training
11140,A#:major,validation
11146,G:minor,training
11149,D:minor,training
11159,B:minor,validation
11160,C#:major,training
11161,F:major,validation
11162,F:minor,training
11163,D#:minor,training
11165,F#:minor,training
11166,G#:minor,training
11168,F#:minor,training
11172,C:minor,training
11173,A:major,training
11174,F#:major,training
11175,F#:minor,training
11189,A:minor,training
11201,E:major,training
11209,F:minor,training
11211,E:major,training
11213,A:minor,training
11214,C#:major,training
11215,F:major,validation
11216,C:minor,training
11221,A:minor,training
11228,C:major,training
11230,B:minor,training
11233,F:minor,training
11235,F:minor,training
11239,A:minor,training
11240,C#:minor,training
11244,G#:major,training
11246,F:minor,training
11252,G#:minor,validation
11255,F#:minor,training
11256,F#:minor,training
11261,C:minor,validation
11262,G:minor,training
11263,F:minor,training
11267,D:minor,training
11272,F#:major,training
11277,G:minor,training
11278,F#:minor,training
11281,D:minor,training
11287,B:minor,training
11290,C#:minor,validation
11294,F#:minor,training
11295,C#:minor,training
11308,D:minor,training
11309,B:major,training
11315,C#:major,training
11318,G:major,validation
11320,C#:minor,training
11321,C:major,validation
11325,D:major,training
11327,C#:minor,training
11332,F:minor,training
11333,E:minor,training
11335,D:minor,training
11338,B:minor,training
11340,A#:major,training
11349,A:minor,training
11350,F#:minor,training
11353,C#:major,training
11355,A#:minor,training
11359,A#:major,training
11377,C:minor,training
11383,A#:major,training
11385,F#:minor,training
11386,C:minor,training
11392,F:minor,training
11396,D#:minor,training
11398,B:minor,training
11399,F:minor,training
11401,C:minor,training
11408,E:minor,training
11410,A:minor,training
11414,A#:minor,training
11416,A:major,training
11417,D:minor,validation
11421,A:minor,training
11425,C:major,training
11427,B:major,training
11432,F#:major,training
11433,C:minor,training
11436,B:major,training
11445,C#:major,training
11448,A#:major,training
11450,G#:major,training
11452,D#:minor,validation
11463,C#:major,training
11464,D:major,training
11465,A:major,training
11468,A#:minor,training
11472,C:minor,training
11477,F#:minor,training
11484,C#:minor,validation
11485,A:minor,training
11492,F:minor,training
11508,A:minor,training
11509,F#:minor,validation
11517,E:minor,training
11521,A:minor,training
11522,C#:major,validation
11523,F:major,training
11549,G#:major,validation
11552,F:minor,training
11554,C:major,training
11556,B:minor,training
11558,D#:major,training
11560,E:minor,training
11562,B:major,training
11571,F#:minor,training
11577,F:minor,training
11581,C:minor,training
11602,C#:minor,training
11606,C:minor,validation
11609,A#:major,training
11612,E:major,training
11617,F:minor,training
11625,C:minor,validation
11627,C:minor,training
11632,C#:minor,training
11637,C#:minor,training
11638,D:minor,training
11640,A#:major,training
11642,D:minor,training
11646,A#:minor,training
11648,C:minor,training
11651,F#:major,validation
11664,B:minor,training
11667,A#:major,training
11671,D#:minor,training
11672,E:minor,training
11674,D:minor,training
11675,B:minor,training
11677,C#:minor,training
11682,C:minor,training
11683,C:minor,training
11689,G#:minor,training
11690,B:major,validation
11692,D#:minor,training
11699,F:minor,training
11707,D:minor,training
11715,B:minor,training
11719,C:minor,training
11729,B:minor,training
11732,B:minor,validation
11733,E:minor,training
11740,F#:minor,training
11741,B:minor,training
11742,D:minor,training
11748,F#:minor,training
11749,A#:major,training
11757,G#:minor,training
11759,G:minor,training
11760,G:minor,validation
11763,D:minor,training
11770,F:minor,validation
11771,C:minor,training
11785,F#:major,training
11791,G#:minor,training
11796,D#:minor,training
11799,F:minor,validation
11802,A:minor,training
11804,G:minor,training
11808,F#:major,training
11810,G#:minor,validation
11822,B:minor,training
11823,C:minor,training
11827,E:minor,training
11830,C:minor,training
11831,G#:minor,training
11835,A#:major,training
11837,D#:minor,training
11840,F:minor,training
11841,G:minor,training
11843,D:minor,training
11846,C:minor,training
11848,E:minor,training
11856,D:major,training
11858,B:major,training
11861,D:minor,training
11863,E:minor,training
11864,D:minor,validation
11869,A#:major,training
11873,C#:major,training
11883,D:minor,validation
11885,C#:major,training
11886,G:minor,training
11889,E:major,training
11890,A#:minor,training
11893,C:minor,validation
11908,D:minor,training
11909,F:minor,training
11910,F:minor,training
11916,F:major,validation
11927,C#:minor,training
11929,E:minor,training
11941,A:minor,validation
11942,F#:minor,training
11951,F:major,training
11952,C:minor,training
11954,D:major,training
11961,C#:minor,validation
11962,F:minor,training
11966,C:major,training
11970,G#:minor,validation
11972,A:minor,validation
11975,C#:minor,validation
11987,C#:minor,training
11990,G:major,training
12000,D#:major,training
12004,E:minor,training
12009,D:minor,training
12024,E:minor,validation
12027,F#:minor,validation
12034,B:minor,training
12037,D#:major,validation
12039,C:minor,validation
12041,B:minor,training
12043,B:major,training
12045,D#:major,training
12057,G:minor,training
12058,C#:major,training
12060,C#:minor,training
12073,G#:major,training
12077,F:minor,training
12078,A#:major,training
12081,A:minor,training
12085,F#:minor,training
12087,G:major,training
12094,F:major,training
12106,E:minor,validation
12109,E:major,training
12130,D#:minor,training
12131,D:minor,validation
12135,A:minor,training
12137,F:minor,validation
12139,D:minor,training
12140,D:minor,training
12145,C#:minor,training
12149,G:minor,training
12151,B:minor,training
12152,F#:major,training
12155,G#:major,training
12156,C:major,training
12157,C:minor,training
12159,D#:minor,training
12160,E:major,validation
12163,E:minor,training
12164,B:minor,training
12187,C#:minor,training
12189,C#:minor,training
12192,C:minor,validation
12193,G#:minor,training
12194,F:major,validation
12195,A:major,training
12199,G#:minor,training
12205,G:major,validation
12208,F:minor,training
12213,C:minor,training
12216,C#:major,training
12217,E:minor,training
12223,D#:minor,training
12225,E:minor,training
12229,G#:minor,training
12231,C:minor,training
12232,B:minor,training
12233,C:minor,validation
12234,D:major,training
12236,D#:minor,training
12242,A#:minor,training
12243,C:minor,validation
12246,D#:minor,training
12255,C:minor,training
12262,C:minor,training
12264,G#:minor,training
12265,A:minor,training
12267,D:major,training
12269,A:major,training
12272,F:minor,validation
12279,C#:major,training
12282,C:minor,validation
12287,E:minor,training
12294,D:major,training
12297,C:minor,training
12298,G:major,training
12300,B:minor,training
12301,E:minor,training
12304,C#:minor,training
12306,A:minor,training
12312,E:major,validation
12328,D:minor,training
12329,G#:major,training
12333,F:minor,training
12335,F:minor,validation
12338,C:minor,training
12340,G#:minor,validation
12345,D:major,training
12354,D#:minor,validation
12357,C:minor,training
12360,E:minor,training
12371,F:minor,training
12372,G:minor,validation
12376,C#:major,training
12378,C:minor,training
12380,G#:minor,validation
12381,E:major,validation
12382,B:minor,training
12385,D#:minor,training
12389,F#:major,training
12392,D:minor,validation
12397,D#:major,training
12400,E:major,training
12408,C#:minor,training
12413,A#:major,training
12414,E:minor,training
12415,G:minor,validation
12416,D#:minor,training
12419,C:minor,training
12421,F#:minor,training
12424,G:major,training
12425,C:minor,training
12433,G:minor,training
12434,G:minor,training
12436,A#:minor,training
12439,G:minor,training
12440,G:minor,training
12442,D:minor,training
12443,C#:minor,training
12446,C:major,training
12447,B:minor,training
12451,G#:major,training
12453,C#:minor,validation
12460,E:minor,training
12474,D:minor,training
12476,D:minor,training
12479,G#:major,training
12481,D:major,training
12485,C#:major,training
12491,B:minor,training
12494,C#:minor,training
12496,C#:minor,training
12497,F:major,training
12499,F:minor,validation
12502,D:minor,training
12515,E:minor,training
12519,F:minor,training
12536,G:minor,training
12539,A:major,training
12544,E:major,training
12548,F#:minor,training
12551,G:major,training
12553,C:minor,validation
12554,C#:major,training
12565,E:major,training
12566,F:minor,training
12571,D#:major,training
12581,C#:minor,training
12582,F:major,training
12584,C:minor,validation
12588,F#:minor,validation
12589,B:major,training
12592,B:major,training
12593,C:minor,training
12598,F:minor,training
12600,D#:minor,training
12602,F:minor,training
12604,C:major,training
12608,B:major,training
12610,D:minor,training
12615,A:minor,training
12616,F:major,training
12620,A#:minor,validation
12623,D:minor,training
12625,B:minor,training
12626,B:minor,validation
12628,E:minor,training
12634,C:minor,training
12637,F:major,training
12638,C#:major,training
12639,D:minor,training
12640,D:minor,validation
12641,E:minor,validation
12642,F:minor,training
12643,C#:minor,training
12650,B:major,training
12651,C:minor,validation
12652,C:minor,training
12658,F#:major,validation
12661,C:minor,training
12668,C:minor,training
12671,G:minor,training
12672,E:major,training
12674,A:major,training
12676,F:minor,training
12678,C#:minor,training
12679,D:major,validation
12681,C:major,training
12684,E:minor,training
12685,C:minor,training
12686,C:minor,training
12687,F:minor,training
12694,A#:minor,training
12696,F:minor,training
12698,C:minor,training
12700,F#:minor,training
12702,A:minor,training
12703,G#:major,validation
12715,C#:minor,training
12720,B:minor,training
12721,E:major,training
12724,G:minor,training
12726,G:minor,training
12731,C#:minor,validation
12733,E:minor,validation
12735,A:major,training
12746,C#:major,training
12751,G:minor,training
12753,G:major,training
12762,F:minor,training
12765,F:minor,training
12766,A:minor,validation
12775,B:minor,training
12781,F:minor,training
12786,C:major,training
12787,D:minor,training
12790,E:minor,validation
12793,C#:major,training
12799,F:minor,validation
12805,G#:major,training
12809,A#:minor,training
12820,G#:major,training
12821,A:minor,validation
12839,G:major,training
12840,F#:major,validation
12841,G:minor,training
12843,D:minor,training
12849,D:minor,validation
12854,A#:major,training
12858,G#:minor,training
12861,F#:minor,validation
12865,G:minor,training
12868,C#:minor,training
12872,A#:major,training
12873,A#:major,training
12874,D:major,training
12875,G:minor,training
12877,C#:major,training
12878,G#:minor,training
12885,D:minor,training
12890,C:minor,validation
12893,A#:minor,training
12903,G#:minor,training
12904,E:minor,training
12906,F:minor,training
12909,G:minor,training
12912,D:major,training
12914,C#:minor,training
12915,C#:major,validation
12919,C#:major,training
12920,A#:minor,training
12926,G:minor,training
12928,G:minor,training
12936,G:minor,training
12937,G#:minor,validation
12939,C#:major,training
12945,F:minor,validation
12946,C#:minor,training
12953,C#:minor,training
12957,G#:major,training
12962,E:minor,validation
12963,C:minor,training
12964,D:minor,training
12965,E:minor,training
12967,G#:major,training
12968,A:major,training
12969,D:major,training
12970,F:minor,training
12974,G:minor,training
12977,C#:major,training
12983,F:minor,training
12985,C#:minor,training
12988,A#:major,validation
13011,D:major,training
13012,F#:minor,training
13013,C:minor,training
13015,F#:major,training
13016,C:minor,training
13018,F#:major,training
13021,B:minor,training
13027,E:minor,training
13029,G#:minor,training
13030,A:minor,training
13035,A:minor,training
13038,E:minor,training
13040,F#:minor,validation
13042,D:major,training
13044,G:minor,training
13045,E:major,training
13046,A#:major,validation
13048,F:minor,training
13058,A:major,training
13059,F:minor,training
13063,G:major,training
13067,C#:major,training
13078,F:minor,training
13079,F:minor,training
13082,A:minor,training
13083,C:major,training
13089,C:minor,training
13094,E:minor,validation
13095,G:minor,validation
13096,G#:minor,training
13097,A#:major,training
13102,C:minor,training
13103,F:minor,training
13104,E:major,training
13109,B:major,training
13112,B:minor,validation
13114,A:minor,training
13117,E:minor,training
13118,A:minor,training
13124,C#:major,training
13126,C:minor,training
13127,A:minor,training
13138,B:minor,training
13145,C:major,training
13147,F#:minor,training
13151,F#:minor,training
13155,C:minor,training
13157,F:minor,training
13159,C:major,training
13169,D#:minor,training
13171,A:minor,training
13172,G:minor,training
13173,F#:major,training
13174,G:major,training
13188,D:minor,training
13195,B:major,training
13196,C#:major,training
13199,F:major,validation
13202,D:minor,training
13204,C:minor,training
13206,A:minor,validation
13207,G#:minor,training
13208,E:minor,training
13210,E:major,training
13211,E:minor,training
13212,D#:minor,training
13213,C#:minor,training
13216,B:minor,training
13219,G:minor,training
13220,E:major,training
13221,C#:major,training
13223,A#:major,validation
13231,C#:major,training
13232,G:minor,training
13233,C:minor,validation
13234,G#:minor,validation
13236,G:minor,training
13241,E:major,training
13242,C#:major,training
13248,B:minor,training
13251,D:minor,training
13254,F:minor,validation
13260,D:minor,training
13262,E:minor,training
13265,B:major,training
13272,A:major,training
13276,D:minor,training
13278,F:major,training
13279,B:minor,training
13287,F#:major,validation
13297,F#:minor,training
13299,D:major,training
13300,A#:minor,training
13304,C:minor,training
13311,A:minor,training
13312,G:major,training
13314,A#:minor,training
13316,C:minor,training
13323,D#:major,training
13326,G#:minor,training
13332,A:minor,validation
13344,F:minor,training
13348,C:minor,training
13351,G#:minor,training
13354,C#:major,training
13357,G:minor,training
13359,C#:major,validation
13365,A:minor,training
13368,B:minor,training
13370,G:minor,training
13373,A#:major,training
13374,C#:minor,validation
13378,G#:minor,training
13384,E:major,training
13391,C:minor,training
13400,E:minor,training
13401,A#:minor,training
13408,C:minor,training
13409,C#:minor,training
13413,F:minor,training
13414,G#:minor,validation
13420,F:major,training
13424,G#:major,training
13426,A:minor,training
13432,A#:minor,training
13434,C#:minor,training
13440,A#:minor,validation
13442,E:minor,training
13453,A:minor,training
13459,G#:minor,training
13461,A:minor,training
13462,D:major,training
13475,F:minor,validation
13476,F#:major,validation
13479,F:minor,validation
13480,F:minor,validation
13482,D:minor,validation
13487,F#:minor,training
13488,B:major,validation
13489,F#:major,training
13490,A:major,training
13498,E:minor,training
13503,A:major,training
13506,G#:minor,training
13507,E:minor,training
13510,C:minor,training
13514,G:minor,training
13515,E:minor,training
13518,G#:major,training
13524,C#:major,training
13525,E:minor,training
13531,F#:minor,training
13532,B:minor,training
13533,G:minor,training
13535,C:minor,training
13537,G:minor,training
13541,E:minor,training
13542,E:minor,training
13546,G#:major,validation
13547,D:major,training
13550,C#:minor,training
13553,G#:minor,training
13558,G#:major,training
13561,D#:minor,validation
13563,C#:minor,validation
13571,C#:major,training
13573,A#:minor,validation
13576,F#:minor,training
13577,C#:minor,training
13582,C:minor,training
13593,E:minor,training
13604,F#:minor,training
13607,A#:major,training
13609,C#:minor,validation
13610,C:minor,training
13616,C:minor,validation
13618,C:major,training
13619,C#:major,training
13620,C:minor,validation
13625,F:minor,training
13649,C#:minor,training
13652,D#:minor,training
13653,C#:minor,validation
13660,G#:major,training
13663,D:major,training
13668,D:minor,validation
13673,E:minor,training
13679,A:major,validation
13680,F:minor,training
13682,B:major,training
13683,D#:minor,training
13687,G:minor,validation
13691,E:minor,training
13697,D:major,training
13698,D#:minor,training
13702,C#:major,training
13704,G#:minor,training
13705,A#:minor,training
13707,E:minor,training
13712,B:major,training
13713,C#:major,training
13715,D#:minor,training
13716,G:minor,validation
13723,A:minor,training
13724,A:major,validation
13726,D#:major,training
13729,C:major,training
13730,B:major,validation
13738,C:minor,training
13741,D#:minor,training
13748,G:minor,training
13750,A:minor,training
13751,D#:minor,training
13754,D:major,validation
13756,C:major,validation
13757,E:major,training
13758,G:minor,training
13759,G#:major,training
13763,D:minor,training
13770,E:minor,validation
13774,B:minor,validation
13775,D#:major,training
13777,F:minor,training
13778,A:major,training
13780,D#:major,training
13781,A#:minor,training
13782,E:major,training
13783,G:minor,validation
13787,C#:minor,validation
13796,C#:minor,training
13797,A:minor,training
13798,F:major,training
13801,F#:minor,validation
13804,C#:major,training
13806,F#:major,validation
13812,B:major,training
13813,C:minor,training
13815,A#:major,training
13816,D#:minor,training
13817,D#:minor,training
13819,G:minor,validation
13823,B:minor,training
13829,D#:minor,training
13834,C#:major,training
13835,B:minor,training
13837,C#:minor,training
13840,E:minor,training
13841,A#:minor,training
13842,C#:minor,training
13845,G#:minor,validation
13848,A#:minor,training
13849,G#:minor,training
13858,F:major,training
13863,A:minor,validation
13864,G#:major,training
13865,E:minor,training
13866,G:minor,training
13867,D#:minor,training
13872,F:minor,training
13876,F:major,training
13882,F:major,training
13887,G:minor,training
13893,D:major,training
13894,A#:major,training
13898,E:minor,training
13903,B:major,training
13907,A:major,training
13908,C#:minor,training
13910,C:minor,training
13911,F#:major,validation
13919,E:major,training
13924,A:minor,training
13939,C:minor,training
13944,F:minor,validation
13945,A#:minor,training
13951,D#:minor,training
13959,E:major,training
13961,D:major,training
13971,G:minor,validation
13983,G#:minor,training
13989,A#:major,training
13994,A:minor,training
14006,G#:major,training
14007,C#:minor,training
14009,B:minor,training
14015,F:minor,training
14016,C#:minor,validation
14017,G:major,training
14020,E:major,training
14026,A:major,validation
14028,D#:minor,training
14030,A#:minor,training
14033,C#:minor,training
14036,A:minor,training
14041,D:minor,training
14043,D:minor,validation
14055,D:minor,training
14056,A:minor,training
14059,E:minor,training
14060,C#:major,training
14062,C:minor,training
14071,E:minor,training
14072,D#:major,validation
14076,F#:minor,training
14078,D#:minor,training
14083,F#:minor,training
14088,F:minor,training
14095,G#:minor,training
14097,F#:major,training
14099,A:major,training
14103,B:major,training
14113,F:minor,training
14116,C#:minor,validation
14117,D:minor,training
14123,F:minor,training
14124,E:major,training
14128,F#:minor,training
14132,E:minor,training
14137,E:major,validation
14146,F:minor,training
14148,D:minor,training
14155,G#:major,training
14161,D#:minor,training
14162,C:minor,validation
14166,G#:minor,validation
14168,D#:major,training
14169,C:minor,training
14176,G#:minor,training
14178,D:minor,validation
14185,C:minor,validation
14186,E:minor,training
14188,A#:minor,training
14190,E:minor,training
14192,F:major,validation
14194,G:major,training
14195,E:minor,training
14196,D:minor,training
14197,C:minor,training
14199,D#:minor,training
14209,C#:minor,training
14219,F:minor,training
14222,F:major,training
14224,E:minor,training
14225,C:minor,training
14230,E:minor,training
14239,A:minor,training
14242,G:major,training
14245,C:minor,validation
14246,G:major,training
14249,B:minor,training
14251,D#:major,training
14261,D:minor,training
14263,G#:major,training
14264,D:minor,training
14265,C:minor,training
14266,F#:major,training
14270,C:minor,training
14271,C:minor,training
14279,B:minor,training
14282,A:minor,training
14284,G:minor,validation
14286,A:minor,training
14287,C:minor,training
14289,D#:major,training
14290,E:minor,training
14300,C:minor,training
14304,C:minor,training
14305,A#:major,training
14313,A#:major,validation
14316,G:major,training
14319,A:minor,training
14329,A#:major,training
14330,F:major,training
14333,G:minor,training
14339,D:minor,training
14343,F:minor,validation
14345,C:minor,training
14346,C:minor,training
14349,C:minor,training
14351,F:minor,training
14352,A:minor,training
14361,F:minor,validation
14365,A#:major,training
14367,E:minor,training
14371,F:minor,training
14372,F:minor,training
14374,F:minor,training
14377,A:minor,training
14380,G#:minor,training
14382,C:minor,training
14383,E:minor,training
14384,C#:major,training
14387,G:minor,training
14390,B:minor,training
14393,C:minor,training
14394,A#:minor,training
14395,F:minor,validation
14396,D:minor,training
14401,A:minor,training
14409,C#:major,training
14413,F:minor,training
14416,D#:minor,training
14420,C:minor,training
14421,F:major,training
14424,D:minor,training
14425,F:minor,training
14426,B:minor,training
14428,A:minor,training
14431,A:minor,validation
14433,D:major,training
14453,G:major,training
14464,A#:minor,validation
14473,C:major,training
14480,C#:major,training
14504,A#:minor,training
14511,F:minor,validation
14512,G#:major,validation
14516,G:major,training
14517,C:minor,training
14522,E:minor,training
14523,E:major,training
14531,F:minor,training
14535,G:minor,validation
14539,A:major,training
14544,D:minor,training
14548,D:major,training
14552,A:major,training
14555,F:minor,validation
14561,D:minor,training
14564,F#:minor,training
14567,F:minor,training
14573,A:major,training
14575,A:minor,training
14580,D:minor,training
14582,A:minor,training
14587,D#:minor,validation
14588,A:minor,validation
14595,A:minor,training
14598,G:major,validation
14602,D:major,training
14605,A#:minor,training
14606,F:minor,validation
14610,C:minor,training
14611,C:minor,training
14616,A:major,training
14623,F:minor,training
14625,G#:minor,training
14629,D:major,training
14636,A:major,training
14642,D:minor,training
14648,D:minor,training
14649,F#:major,validation
14656,D#:minor,training
14658,F:minor,training
14661,B:minor,validation
14666,A#:major,validation
14667,B:minor,training
14669,B:major,training
14676,B:minor,validation
14677,D:minor,training
14681,D#:major,training
14683,C:minor,training
14685,E:minor,training
14693,F:minor,training
14698,D:minor,training
14705,F#:minor,training
14707,G:minor,training
14710,G#:major,training
14712,G:major,validation
14715,G#:major,training
14721,D:major,training
14723,D#:minor,training
14729,D:major,training
14733,A#:minor,training
14737,C:major,training
14738,C:major,training
14739,A#:minor,validation
14742,F:major,training
14751,D#:minor,training
14752,C:major,training
14754,E:major,training
14757,C:major,training
14763,D:minor,training
14773,G:minor,training
14776,C#:minor,training
14777,C#:major,validation
14780,A:minor,training
14782,E:minor,training
14784,C:major,training
14787,F#:major,validation
14793,F:major,training
14794,A:major,training
14798,G:major,training
14812,C#:minor,training
14814,E:major,training
14815,C#:minor,training
14822,C:minor,training
14835,F:minor,training
14838,D#:major,validation
14840,D#:minor,training
14843,A:minor,training
14844,C#:major,training
14852,A#:major,training
14854,D#:major,training
14861,D:minor,training
14863,F:minor,training
14864,G#:minor,training
14868,A:minor,training
14869,D#:minor,training
14874,B:minor,training
14875,B:minor,training
14879,C:minor,training
14896,E:minor,training
14910,E:minor,training
14917,B:minor,validation
14921,A:minor,training
14926,F:minor,training
14943,C#:minor,training
14945,A:minor,training
14949,A:minor,training
14950,C:minor,training
14952,E:minor,training
14955,E:minor,training
14975,C:minor,training
14981,A#:minor,training
14982,D:minor,training
14983,F:minor,training
14987,D:minor,training
14988,E:minor,training
14990,A:minor,training
14993,B:minor,validation
15003,F:minor,training
15009,C:minor,training
15010,A#:minor,training
15011,B:minor,training
15019,G#:minor,training
15024,C#:minor,training
15027,D:minor,validation
15030,C#:minor,training
15031,E:minor,training
15039,C#:minor,training
15044,D:minor,training
15063,G#:major,training
15066,A:minor,training
15067,E:minor,training
15068,A:major,training
15074,D:minor,training
15081,C:minor,training
15082,D:minor,training
15083,F#:minor,training
15086,G:major,training
15087,D#:minor,training
15095,C#:minor,training
15097,G#:minor,training
15100,A#:minor,training
15105,F:minor,training
15110,C:minor,training
15115,E:major,validation
15117,D:minor,training
15119,C:major,validation
15125,F:minor,training
15127,D:minor,training
15132,F:minor,training
15133,A:minor,training
15134,C:major,training
15137,E:minor,training
15140,G#:minor,training
15142,F:minor,validation
15143,G#:minor,validation
15144,A:minor,training
15150,G#:minor,training
15155,E:minor,training
15161,F:minor,training
15165,A#:major,validation
15168,B:minor,training
15174,F:minor,training
15176,A:minor,training
15178,F:minor,training
15182,C:minor,training
15187,E:minor,validation
15189,C:minor,training
15192,F:minor,training
15200,D#:minor,validation
15203,D:minor,validation
15205,C#:minor,training
15207,D:major,validation
15218,G#:major,training
15220,F#:minor,training
15221,G:minor,training
15224,A#:minor,training
15226,E:major,training
15228,A#:major,validation
15231,B:major,training
15239,D#:minor,training
15242,G#:minor,training
15245,C#:major,training
15246,C:minor,training
15251,F:minor,training
15256,A:minor,training
15257,C#:minor,training
15261,A#:major,training
15263,G#:major,training
15279,E:minor,training
15285,C:minor,training
15286,G#:major,training
15293,E:minor,training
15294,F:major,training
15295,B:major,training
15296,F#:minor,validation
15298,C:minor,validation
15299,F:minor,training
15302,E:minor,training
15304,A:minor,validation
15307,F:minor,validation
15317,C:minor,training
15318,F:minor,training
15321,C#:major,training
15324,E:major,validation
15332,C#:minor,training
15335,B:major,training
15337,D:major,training
15342,A#:major,training
15343,E:minor,training
15353,C#:minor,training
15354,D:major,training
15356,C:minor,training
15358,F:minor,training
15362,C:major,training
15368,D:major,training
15370,B:minor,training
15371,C:minor,training
15375,E:minor,training
15377,B:minor,training
15383,A:minor,training
15387,D#:major,training
15396,D:major,training
15397,F#:minor,training
15398,F:minor,training
15399,F#:minor,training
15402,C#:minor,training
15405,C#:minor,training
15414,C:major,validation
15415,F#:minor,training
15418,B:minor,training
15425,A#:major,training
15429,D:major,training
15447,C:minor,training
15448,F#:major,training
15449,C:minor,training
15454,C#:minor,training
15457,G:minor,training
15458,F:minor,training
15462,D:minor,training
15463,E:minor,training
15476,G#:minor,training
15478,B:minor,training
15481,F#:major,training
15482,F:minor,training
15489,F:minor,training
15493,E:major,training
15495,A:minor,training
15498,C:minor,training
15499,A:minor,training
15501,G:minor,training
15503,F#:minor,training
15509,F:minor,validation
15512,G:minor,training
15515,C:minor,training
15517,B:minor,training
15519,E:minor,training
15521,D:major,training
15522,G#:minor,validation
